concentration_ppb,V_-0.0016,V_-0.0118,V_-0.0220,V_-0.0322,V_-0.0424,V_-0.0526,V_-0.0629,V_-0.0731,V_-0.0833,V_-0.0935,V_-0.1037,V_-0.1139,V_-0.1241,V_-0.1343,V_-0.1445,V_-0.1547,V_-0.1649,V_-0.1751,V_-0.1853,V_-0.1956,V_-0.2058,V_-0.2160,V_-0.2262,V_-0.2364,V_-0.2466,V_-0.2568,V_-0.2670,V_-0.2772,V_-0.2874,V_-0.2976,V_-0.3078,V_-0.3180,V_-0.3283,V_-0.3385,V_-0.3487,V_-0.3589,V_-0.3691,V_-0.3793,V_-0.3895,V_-0.3997,V_-0.4099,V_-0.4201,V_-0.4303,V_-0.4405,V_-0.4507,V_-0.4610,V_-0.4712,V_-0.4814,V_-0.4916,V_-0.5018,V_-0.5120,V_-0.5222,V_-0.5324,V_-0.5426,V_-0.5528,V_-0.5630,V_-0.5732,V_-0.5834,V_-0.5937,V_-0.6039,V_-0.6141,V_-0.6243,V_-0.6345,V_-0.6447,V_-0.6549,V_-0.6651,V_-0.6753,V_-0.6855,V_-0.6957,V_-0.7059,V_-0.7161,V_-0.7263,V_-0.7366,V_-0.7468,V_-0.7570,V_-0.7672,V_-0.7774,V_-0.7876,V_-0.7978,V_-0.8080,V_-0.8182,V_-0.8284,V_-0.8386,V_-0.8488,V_-0.8590,V_-0.8693,V_-0.8795,V_-0.8897,V_-0.8999,dataset
17.5,2.945,2.985,2.815,2.429,2.492,2.351,2.265,2.216,2.429,2.335,2.237,2.513,2.646,2.513,2.786,3.075,2.915,2.905,3.095,2.895,2.51,2.412,2.149,1.554,1.348,1.267,0.921,0.763,0.83,0.823,0.669,0.84,0.977,0.854,0.875,1.054,0.889,0.714,0.774,0.644,0.34,0.322,0.28,0.095,0,0.235,0.266,0.305,0.637,0.998,1.11,1.593,2.181,2.552,3.005,3.775,4.325,4.805,5.585,6.415,6.815,7.515,8.305,8.555,8.755,9.065,8.795,8.085,7.775,7.285,6.325,5.715,5.475,4.935,4.495,4.495,4.535,4.465,4.935,5.505,6.175,7.105,8.605,7.895,5.705,3.395,0.788,-2.271,-5.358,unseen
19.5,3.994,4.074,3.924,3.574,3.644,3.674,3.364,3.214,3.364,3.144,2.964,3.194,3.364,3.334,3.754,4.294,4.414,4.594,5.014,4.854,4.454,4.314,3.944,3.254,2.95,2.829,2.446,2.227,2.35,2.282,2.093,2.339,2.458,2.243,2.187,2.317,1.989,1.624,1.529,1.237,0.728,0.614,0.509,0.189,0,0.15,0.019,-0.13,0.015,0.122,-0.072,0.028,0.213,0.136,0.063,0.292,0.259,0.292,0.323,0.295,0.085,0.068,0.131,-0.079,-0.282,-0.135,-0.212,-0.352,-0.114,0.215,0.418,1.006,1.93,2.84,4.014,5.694,7.654,9.884,10.464,8.184,5.504,2.714,-0.716,-4.79,-7.177,-7.338,-7.303,-6.652,-7.156,unseen
19.5,4.431,4.511,4.301,3.851,3.931,3.721,3.601,3.501,3.701,3.491,3.261,3.531,3.651,3.561,4.011,4.611,4.701,4.971,5.561,5.511,5.191,5.171,4.901,4.091,3.811,3.661,3.151,2.831,2.971,2.921,2.701,2.991,3.211,2.971,3.021,3.211,2.841,2.441,2.321,1.921,1.209,0.955,0.756,0.231,0,0.04,-0.18,-0.438,-0.331,-0.285,-0.571,-0.45,-0.247,-0.462,-0.525,-0.301,-0.366,-0.436,-0.548,-0.53,-0.648,-0.802,-0.714,-0.91,-1.071,-0.924,-0.931,-1.071,-0.826,-0.469,-0.252,0.252,1.239,2.111,3.241,4.871,6.811,8.971,11.791,15.171,13.151,9.871,6.451,2.201,-2.492,-8.176,-8.813,-8.414,-8.757,unseen
19.5,5.057,5.077,4.777,4.277,4.337,4.357,3.947,3.767,3.947,3.667,3.427,3.697,3.827,3.687,4.187,4.727,4.787,5.017,5.507,5.347,4.897,4.787,4.427,3.607,3.297,3.137,2.667,2.357,2.477,2.477,2.237,2.487,2.697,2.497,2.517,2.697,2.407,2.017,1.909,1.573,0.91,0.782,0.682,0.194,0,0.112,-0.053,-0.27,-0.021,0.012,-0.223,-0.13,0.12,-0.048,-0.132,0.113,0.019,-0.175,-0.018,-0.227,-0.356,-0.359,-0.177,-0.499,-0.709,-0.562,-0.604,-0.863,-0.548,-0.254,-0.114,0.495,1.447,2.387,3.567,5.337,7.427,9.827,10.507,8.107,5.417,2.427,-1.136,-5.406,-8.227,-8.409,-8.311,-7.772,-8.325,unseen
19.5,5.514,5.564,5.354,4.894,4.924,4.944,4.514,4.354,4.484,4.204,3.964,4.164,4.304,4.184,4.584,5.134,5.214,5.444,5.894,5.784,5.374,5.264,4.924,4.104,3.804,3.774,3.174,2.83,3.004,2.863,2.617,2.863,3.064,2.739,2.735,2.984,2.563,2.046,1.973,1.619,0.966,0.735,0.667,0.318,0,0.162,0.07,-0.142,-0.031,-0.083,-0.087,-0.072,0.039,0.14,0.175,0.191,0.177,0.155,0.109,0.144,0.023,-0.108,-0.052,-0.248,-0.423,-0.269,-0.297,-0.388,-0.185,0.186,0.396,0.928,1.852,2.762,3.934,5.534,7.464,9.654,12.494,15.854,14.474,11.334,7.904,3.774,-1.095,-6.597,-7.402,-6.359,-6.94,unseen
5.0,5.46,5.53,5.19,4.59,4.63,4.53,3.9,3.58,3.57,3.06,2.55,2.61,2.4,1.94,1.98,1.83,1.77,1.63,1.88,1.66,1.28,1.4,1.33,1.17,0.96,1.0,1.08,1.09,1.5,1.61,1.48,1.86,2.08,1.71,1.7,1.84,1.46,1.08,1.16,0.92,0.45,0.5,0.27,0.12,0,0.29,0.17,0.25,0.24,0.29,0.14,0.03,-0.01,0.04,-0.06,0.17,0.05,-0.01,-0.14,-0.13,-0.38,-0.7,-0.55,-0.88,-1.12,-0.78,-0.73,-0.86,-0.38,0.29,0.67,1.58,2.95,4.33,6.01,8.37,11.12,14.18,14.74,11.34,7.29,2.88,-2.175,-8.013,-11.842,-12.031,-12.129,-11.233,-11.856,unseen
5.0,4.95,5.06,4.76,4.22,4.16,4.02,3.38,3.04,3.02,2.56,2.09,2.17,2.07,1.66,1.74,1.87,1.55,1.38,1.59,1.39,1.01,1.14,1.12,1.0,0.84,0.89,1.01,0.98,1.4,1.46,1.32,1.6,1.74,1.35,1.24,1.35,0.99,0.67,0.8,0.65,0.23,0.31,0.15,0.05,0,0.35,0.24,0.09,0.39,0.48,0.17,0.28,0.53,0.29,0.1,0.27,0.12,-0.04,-0.27,-0.27,-0.49,-0.75,-0.66,-0.8,-0.87,-0.44,-0.16,0.03,0.84,1.89,2.87,4.36,6.46,8.78,11.48,15.0,11.0,7.46,3.7,-0.72,-5.959,-11.139,-11.16,-11.069,-10.824,-11.153,-11.153,-10.075,-10.726,unseen
5.0,5.768,5.718,5.338,4.768,4.768,4.738,4.198,3.928,3.938,3.458,2.968,2.918,2.678,2.158,2.128,2.218,1.878,1.748,1.978,1.808,1.488,1.558,1.498,1.028,0.998,1.138,0.898,0.778,1.108,1.178,0.988,1.298,1.498,1.308,1.378,1.618,1.418,1.148,1.208,1.018,0.618,0.588,0.598,0.202,0,0.252,0.093,-0.12,0.06,0.065,-0.239,-0.126,0.111,-0.061,-0.183,0.055,-0.078,-0.287,-0.213,-0.175,-0.324,-0.497,-0.413,-0.703,-0.913,-0.801,-0.836,-1.116,-0.871,-0.619,-0.57,-0.192,0.578,1.328,2.248,3.688,5.258,7.078,9.508,12.518,13.078,10.768,7.588,3.658,-0.738,-5.722,-9.936,-9.712,-9.236,unseen
5.0,6.0,6.12,5.84,5.23,5.18,5.02,4.31,3.94,3.89,3.42,2.94,3.01,2.95,2.84,2.63,2.78,2.47,2.25,2.45,2.19,1.8,1.86,1.83,1.69,1.5,1.58,1.67,1.72,2.13,2.25,2.08,2.31,2.41,1.96,1.79,1.81,1.31,0.907,0.942,0.788,0.324,0.347,0.179,0.042,0,0.266,0.179,0.268,0.266,0.361,0.062,0.149,0.35,0.105,-0.071,0.139,0.025,-0.374,-0.301,-0.553,-0.759,-0.78,-0.78,-0.766,-0.815,-0.381,0.074,0.501,1.43,2.61,3.82,5.6,8.0,10.62,13.74,16.85,12.98,9.39,5.53,0.9,-4.518,-8.522,-9.096,-9.229,-9.103,-9.1397,-9.054,-9.173,-8.046,unseen
15.0,3.737,3.747,3.567,3.167,3.217,3.277,2.957,2.827,3.007,2.817,2.647,2.847,2.987,2.857,3.177,3.587,3.567,3.617,3.897,3.687,3.267,3.167,2.847,2.208,1.995,1.932,1.547,1.333,1.463,1.456,1.295,1.491,1.673,1.48,1.505,1.669,1.417,1.155,1.144,0.934,0.528,0.434,0.392,0.108,0,0.15,0.084,0.014,0.238,0.399,0.301,0.567,0.938,1.043,1.207,1.729,2.005,2.156,2.637,3.087,3.127,3.437,3.767,3.557,3.177,2.967,2.587,1.918,1.694,1.715,1.631,1.988,2.777,3.527,4.567,6.177,7.977,10.087,12.867,13.087,10.187,6.997,3.397,-0.735,-5.565,-7.938,-7.455,-7.994,-7.966,unseen
15.0,3.345,3.375,3.195,2.865,2.905,2.775,2.685,2.622,2.775,2.629,2.482,2.725,2.865,2.815,3.195,3.615,3.645,3.825,4.155,4.035,3.735,3.655,3.375,2.755,2.555,2.443,2.09,1.922,2.079,2.034,1.988,2.237,2.447,2.265,2.324,2.443,2.177,1.785,1.691,1.379,0.854,0.676,0.55,0.147,0,0.116,0.0,-0.094,0.056,0.172,0.039,0.259,0.567,0.581,0.728,1.113,1.306,1.348,1.747,2.086,1.995,2.247,2.478,2.279,1.992,1.943,1.607,1.117,1.068,1.145,1.159,1.474,2.209,2.955,3.925,5.425,7.155,9.095,11.705,12.325,9.695,6.895,3.605,-0.213,-4.693,-7.255,-7.64,-7.71,-7.549,unseen
15.0,4.399,4.429,4.159,3.699,3.739,3.789,3.399,3.249,3.449,3.239,3.029,3.239,3.349,3.159,3.489,3.879,3.799,3.839,4.219,4.029,3.629,3.609,3.379,2.719,2.529,2.489,2.079,1.879,2.039,1.959,1.749,1.939,2.079,1.809,1.779,1.939,1.687,1.351,1.351,1.117,0.651,0.56,0.564,0.126,0,0.161,0.074,0.141,0.13,0.2,0.011,0.203,0.515,0.455,0.571,0.928,1.113,1.096,1.498,1.849,1.729,2.029,2.339,2.109,1.789,1.708,1.414,0.893,0.746,0.718,0.515,0.655,1.236,1.709,2.429,3.619,5.019,6.509,8.599,11.239,11.459,9.309,6.559,3.179,-0.682,-5.12,-7.703,-8.319,-8.683,unseen
15.0,4.026,3.976,3.706,3.246,3.296,3.306,2.986,2.876,3.026,2.826,2.616,2.816,2.876,2.726,3.056,3.456,3.476,3.636,4.086,3.976,3.696,3.696,3.456,2.786,2.566,2.446,2.03,1.768,1.887,1.785,1.663,1.866,2.076,1.866,1.971,2.216,1.988,1.733,1.677,1.418,0.879,0.728,0.599,0.203,0,0.158,0.053,-0.164,0.063,0.144,0.07,0.235,0.574,0.644,0.746,1.208,1.386,1.488,1.922,2.316,2.306,2.636,2.976,2.826,2.506,2.456,2.097,1.453,1.341,1.229,1.096,1.32,2.069,2.746,3.706,5.266,7.076,9.136,11.886,15.136,11.476,8.466,5.056,0.991,-3.692,-8.109,-8.032,-7.584,-8.025,unseen
13.9,3.877,3.921,3.725,3.364,3.445,3.469,3.175,3.084,3.186,2.964,2.769,2.95,3.02,2.929,3.268,3.667,3.693,3.905,4.258,4.108,3.797,3.767,3.549,2.817,2.692,2.428,1.929,1.807,1.862,1.723,1.628,1.826,1.983,1.893,1.963,2.102,1.845,1.546,1.439,1.189,0.781,0.57,0.473,0.188,0,0.05,0.02,-0.115,-0.143,-0.102,-0.073,-0.074,0.102,0.048,0.122,0.177,0.269,0.27,0.375,0.421,0.169,0.148,0.26,0.064,-0.132,-0.055,-0.16,-0.258,-0.041,0.281,0.526,0.988,1.863,2.752,3.921,5.558,7.528,9.728,12.548,15.848,19.758,24.248,23.398,18.688,13.528,7.858,1.121,-6.684,-5.991,unseen
13.9,4.646,4.646,4.456,4.036,4.096,3.896,3.766,3.676,3.796,3.566,3.386,3.636,3.756,3.676,4.096,4.566,4.636,4.856,5.286,5.186,4.846,4.826,4.586,3.896,3.756,3.686,3.326,3.276,3.486,3.466,3.346,3.776,4.026,3.776,3.886,4.096,3.566,2.946,2.759,2.168,1.403,1.034,0.866,0.331,0,0.117,-0.055,-0.28,-0.205,-0.165,-0.329,-0.308,-0.277,-0.215,-0.256,-0.163,-0.086,-0.097,-0.142,-0.114,-0.27,-0.443,-0.38,-0.597,-0.758,-0.555,-0.534,-0.597,-0.289,0.152,0.425,1.132,2.217,3.356,4.826,6.806,9.216,12.006,15.586,13.456,10.326,7.006,2.926,-1.808,-7.772,-7.247,-7.38,-7.436,-6.75,unseen
13.9,4.227,4.287,4.107,3.737,3.797,3.837,3.497,3.397,3.507,3.297,3.127,3.357,3.487,3.437,3.847,4.337,4.387,4.607,4.987,4.887,4.537,4.467,4.197,3.537,3.377,3.307,2.987,2.887,3.117,3.047,2.897,3.297,3.537,3.247,3.337,3.487,2.957,2.425,2.177,1.755,1.084,0.736,0.599,0.24,0,0.054,-0.018,-0.212,-0.132,-0.173,-0.177,-0.169,-0.067,0.02,0.057,0.064,0.072,-0.136,-0.03,-0.138,-0.177,-0.208,-0.124,-0.348,-0.432,-0.306,-0.278,-0.313,-0.019,0.352,0.73,1.465,2.543,3.737,5.207,7.207,9.637,12.347,15.987,15.567,12.557,9.027,4.957,-0.012,-5.738,-7.572,-7.236,-7.691,-7.663,unseen
13.9,4.999,4.939,4.649,4.139,4.189,4.169,3.739,3.619,3.699,3.409,3.139,3.299,3.359,3.129,3.499,3.939,3.929,4.139,4.589,4.519,4.209,4.199,3.879,3.199,2.959,2.849,2.399,2.109,2.249,2.179,1.959,2.249,2.439,2.229,2.379,2.579,2.279,1.937,1.915,1.577,0.945,0.805,0.676,0.214,0,0.128,-0.084,-0.278,-0.107,-0.101,-0.35,-0.178,0.012,-0.217,-0.187,-0.103,0.004,-0.012,-0.077,0.009,-0.282,-0.278,-0.187,-0.404,-0.586,-0.516,-0.621,-0.775,-0.551,-0.187,-0.068,0.527,1.563,2.449,3.789,5.619,7.869,10.349,13.789,13.749,10.829,7.489,3.609,-0.999,-6.312,-7.565,-8.146,-8.37,-8.223,unseen
12.7,2.926,2.956,2.786,2.436,2.546,2.596,2.296,2.276,2.426,2.236,2.056,2.276,2.326,2.166,2.496,2.796,2.716,2.866,3.196,3.066,2.826,2.786,2.606,2.036,1.966,1.896,1.606,1.459,1.645,1.627,1.494,1.786,1.956,1.766,1.786,1.946,1.641,1.354,1.27,1.043,0.612,0.525,0.434,0.119,0,0.164,0.115,0.052,0.287,0.444,0.388,0.689,1.067,1.169,1.417,1.996,2.246,2.466,3.016,3.546,3.636,4.126,4.596,4.626,4.566,4.596,4.276,3.576,3.276,2.926,2.336,2.146,2.416,2.496,2.866,3.756,4.676,5.706,7.346,9.266,9.916,7.816,5.146,2.146,-1.141,-4.753,-8.694,-8.099,-8.624,unseen
12.7,3.429,3.459,3.219,2.809,2.899,2.709,2.579,2.529,2.689,2.469,2.299,2.489,2.519,2.309,2.559,2.869,2.749,2.809,3.079,2.919,2.569,2.549,2.339,1.75,1.617,1.585,1.232,1.078,1.288,1.281,1.442,1.529,1.669,1.498,1.617,1.799,1.557,1.277,1.228,1.004,0.532,0.434,0.409,0.038,0,0.112,0.059,0.007,0.29,0.448,0.483,0.84,1.228,1.386,1.725,2.309,2.649,2.989,3.609,4.159,4.349,4.919,5.429,5.439,5.249,5.369,4.939,4.069,3.669,3.309,2.609,2.429,2.719,3.019,3.459,4.559,5.779,7.149,9.069,11.389,12.569,9.939,7.199,3.809,0.112,-4.158,-8.19,-8.141,-6.993,unseen
12.7,2.958,3.018,2.848,2.488,2.588,2.658,2.356,2.3,2.478,2.286,2.125,2.331,2.398,2.282,2.568,2.888,2.788,2.858,3.118,2.928,2.578,2.558,2.268,1.747,1.624,1.61,1.334,1.253,1.47,1.488,1.425,1.726,1.904,1.733,1.799,1.88,1.579,1.257,1.201,0.9,0.501,0.392,0.357,0.074,0,0.168,0.144,0.186,0.501,0.725,0.756,1.155,1.642,1.88,2.142,2.818,3.188,3.518,4.198,4.738,4.948,5.458,5.958,5.758,5.478,5.388,4.748,3.808,3.328,2.968,2.468,2.428,2.868,3.388,4.288,5.528,7.068,8.818,11.138,9.558,6.958,4.158,1.04,-2.565,-6.982,-8.186,-7.836,-7.353,-7.92,unseen
12.7,5.349,5.439,5.229,5.069,4.809,4.809,4.379,4.259,4.419,4.109,3.849,4.049,4.049,3.789,4.039,4.359,4.189,4.209,4.519,4.319,3.899,3.839,3.579,2.859,2.699,2.649,2.269,2.079,2.319,2.279,2.169,2.519,2.709,2.519,2.679,2.759,2.409,1.981,1.802,1.417,0.808,0.675,0.528,0.168,0,0.112,0.056,-0.014,0.311,0.479,0.413,0.829,1.316,1.417,1.732,2.329,2.759,2.979,3.629,4.209,4.279,4.939,5.489,5.399,5.299,5.329,4.809,3.839,3.539,3.079,2.419,2.289,2.649,2.969,3.559,4.709,6.119,7.549,9.699,12.199,14.919,13.829,10.579,6.949,2.959,-1.61,-6.776,-7.63,-8.057,unseen
12.7,3.85,3.94,3.73,3.24,3.39,3.46,3.03,2.96,3.21,2.94,2.75,3.06,3.21,3.01,3.49,3.96,3.83,3.96,4.33,4.06,3.54,3.41,3.02,2.17,1.93,1.92,1.52,1.22,1.49,1.39,1.18,1.47,1.63,1.32,1.33,1.56,1.18,0.9,1.0,0.79,0.27,0.36,0.16,0.0,0,0.16,0.32,0.33,0.74,1.07,1.0,1.45,2.1,2.2,2.54,3.32,3.71,3.9,4.66,5.35,5.34,5.95,6.49,6.27,5.93,5.93,5.18,4.17,3.83,3.45,2.9,3.0,3.78,4.4,5.35,7.13,9.1,11.2,10.49,7.38,3.73,-0.03,-4.508,-9.464,-11.991,-12.439,-12.586,-11.228,-12.082,unseen
12.7,3.93,4.03,3.8,3.28,3.43,3.48,3.03,2.94,3.1,2.78,2.53,2.77,2.8,2.49,2.82,3.14,2.91,2.93,3.21,2.91,2.47,2.38,2.12,1.42,1.28,1.32,0.96,0.85,1.13,1.11,1.25,1.3,1.44,1.13,1.21,1.4,1.1,0.78,0.84,0.67,0.22,0.3,0.13,0.02,0,0.39,0.41,0.43,0.93,1.22,1.2,1.79,2.45,2.56,3.04,3.87,4.32,4.59,5.45,6.22,6.24,6.93,7.63,7.4,7.04,6.9,6.18,4.96,4.44,4.1,3.55,3.81,4.58,5.27,6.51,8.43,10.62,13.07,10.98,7.65,3.81,-0.32,-5.016,-10.497,-12.156,-10.882,-11.806,-12.009,-12.051,unseen
12.7,4.44,4.55,4.31,3.78,3.88,3.93,3.43,3.31,3.48,3.17,2.9,3.15,3.19,2.9,3.25,3.62,3.4,3.43,3.72,3.42,2.96,2.88,2.6,1.86,1.74,1.82,1.46,1.35,1.63,1.63,1.73,1.74,1.92,1.61,1.64,1.81,1.37,1.03,1.05,0.82,0.36,0.37,0.36,0.21,0,0.11,0.24,0.19,0.58,0.87,0.74,1.22,1.77,1.87,2.19,2.87,3.25,3.48,4.19,4.8,4.97,5.47,6.06,5.85,5.65,5.63,4.98,3.87,3.44,3.14,2.41,2.4,2.88,3.25,3.93,5.3,6.78,8.32,10.44,7.45,4.35,1.04,-2.541,-6.706,-11.963,-10.647,-11.346999,-11.767,-11.732,unseen
12.7,4.351,4.451,4.181,3.671,3.781,3.841,3.371,3.251,3.461,3.151,2.851,3.111,3.181,2.901,3.251,3.621,3.421,3.481,3.771,3.511,3.001,2.951,2.641,1.861,1.751,1.741,1.361,1.251,1.481,1.481,1.591,1.621,1.781,1.481,1.571,1.721,1.361,1.051,1.071,0.831,0.35,0.35,0.329,0.042,0,0.129,0.238,0.238,0.661,0.991,0.931,1.411,2.031,2.151,2.531,3.351,3.841,4.141,4.991,5.761,5.961,6.731,7.411,7.361,7.101,7.051,6.341,5.181,4.601,3.981,3.051,2.971,3.411,3.731,4.511,5.921,7.571,9.341,11.921,11.971,8.771,5.691,2.291,-1.967,-6.811,-9.87,-8.792,-9.569,-10.017,unseen
16.9,83.0,80.58,77.91,74.78,72.18,69.39,66.01,62.95,60.64,58.57,57.33,56.98,55.91,53.41,50.33,46.43,41.52,36.6,32.42,28.09,23.97,20.74,17.78,14.62,12.4,10.74,8.8,7.29,6.53,5.65,4.69,4.44,4.25,3.57,3.43,3.56,3.09,2.61,2.6,2.26,1.49,1.33,1.12,0.45,0,0.08,-0.27,-0.75,-0.57,-0.64,-1.01,-0.89,-0.43,-0.44,-0.08,0.84,1.56,2.21,3.66,5.15,5.94,7.39,8.64,8.82,8.79,8.62,7.85,6.66,6.02,5.46,4.55,4.3,4.57,4.69,3.55,1.07,-1.5,-4.33,-6.913,-9.769,-11.68,-12.051,-12.128,-12.0282,-11.82,-12.114,-12.086,-11.071,-11.666,unseen
16.9,71.69,68.25,64.36,60.04,56.81,53.6,49.7,46.24,43.46,40.45,37.94,36.9,36.36,35.6,35.16,34.03,31.74,29.1,26.81,23.93,20.84,18.53,16.22,13.54,11.74,10.33,8.61,7.25,6.58,5.77,4.83,4.61,4.37,3.73,3.48,3.58,3.08,2.57,2.5,2.17,1.42,1.24,1.08,0.37,0,0.06,-0.28,-0.62,-0.39,-0.31,-0.6,-0.21,0.46,0.74,1.4,2.84,4.02,5.32,7.53,9.81,11.35,13.54,15.38,15.68,15.47,15.11,13.82,12.0,10.86,9.73,8.14,7.4,7.13,6.77,6.75,5.41,2.63,-0.55,-3.299,-6.323,-9.69,-11.125,-11.86,-12.217,-12.28,-12.1627,-11.937,-12.217,-12.091,unseen
16.9,70.1,66.69,62.84,58.58,55.15,51.84,47.85,44.3,41.5,38.39,35.73,34.45,33.62,32.73,32.37,31.53,29.52,27.26,25.26,22.7,19.83,17.66,15.47,12.91,11.25,9.87,8.24,6.93,6.3,5.48,4.62,4.38,4.16,3.5,3.25,3.3,2.86,2.37,2.34,2.02,1.31,1.12,0.95,0.35,0,0.04,-0.26,-0.55,-0.45,-0.36,-0.64,-0.29,0.27,0.54,1.03,2.34,3.38,4.51,6.53,8.57,10.04,12.1,13.88,14.39,14.37,14.23,13.17,11.49,10.52,9.42,8.0,7.17,6.91,6.47,6.32,6.99,5.07,2.06,-0.59,-3.382,-6.581,-9.57,-11.383,-10.088,-10.928,-11.439,-11.481,-10.214,-11.068,unseen
16.9,60.18,56.43,52.3,47.59,44.08,40.77,36.86,33.68,31.21,28.31,25.65,24.11,22.85,21.74,21.8,22.04,21.47,20.83,20.35,19.03,17.27,15.97,14.44,12.33,10.93,9.79,8.27,7.07,6.51,5.72,4.81,4.62,4.4,3.72,3.48,3.54,3.09,2.56,2.51,2.14,1.47,1.25,1.01,0.36,0,0.06,-0.26,-0.6,-0.39,-0.28,-0.5,-0.01,0.64,1.01,1.75,3.31,4.77,6.2,8.76,11.49,13.38,16.08,18.42,19.05,19.06,18.96,17.66,15.64,14.43,13.06,11.3,10.16,9.61,8.86,8.62,9.09,9.8,7.85,5.44,2.17,-1.478,-5.027,-8.849,-10.886,-11.285,-11.082,-10.431,-10.921,-11.18,unseen
7.0,4.32,4.38,4.15,3.66,3.75,3.77,3.31,3.15,3.23,2.83,2.47,2.59,2.46,2.35,2.21,2.15,2.17,2.17,2.42,2.25,1.88,1.9,1.7,1.15,1.11,1.17,0.9,0.81,1.11,1.1,0.98,1.31,1.51,1.26,1.36,1.53,1.25,0.98,1.03,0.78,0.33,0.35,0.18,0.05,0,0.27,0.3,0.29,0.68,1.02,1.03,1.52,2.12,2.35,2.86,3.63,4.18,4.63,5.53,6.44,6.8,7.71,8.65,8.73,8.64,8.62,8.0,6.72,6.13,5.4,4.57,4.36,4.74,5.1,5.89,7.43,9.21,11.26,11.17,8.43,4.92,1.38,-2.63,-7.46,-10.057,-10.848,-10.89,-10.82,-10.267,unseen
7.0,3.938,3.958,3.728,3.248,3.328,3.328,2.868,2.718,2.808,2.438,2.068,2.138,2.018,1.648,1.788,1.698,1.668,1.678,1.878,1.668,1.328,1.348,1.168,0.628,0.628,0.498,0.418,0.348,0.608,0.598,0.508,0.808,1.028,0.788,0.908,1.088,0.868,0.618,0.688,0.588,0.182,0.258,0.122,0.049,0,0.318,0.348,0.368,0.858,1.158,1.208,1.818,2.398,2.678,3.188,4.028,4.598,5.008,6.048,6.948,7.338,8.318,9.148,9.238,9.048,8.988,8.208,6.948,6.278,5.608,4.838,4.768,5.238,5.748,6.838,8.648,10.678,13.068,11.148,8.018,4.488,0.738,-3.591,-8.743,-9.345,-10.08,-10.22,-10.269,-9.555,unseen
7.0,3.681,3.701,3.451,3.031,3.081,2.851,2.701,2.591,2.621,2.341,1.981,2.051,1.931,1.611,1.721,1.661,1.651,1.641,1.851,1.711,1.411,1.391,1.231,0.749,0.696,0.714,0.437,0.36,0.605,0.623,0.511,0.742,0.959,0.763,0.861,1.043,0.878,0.637,0.682,0.563,0.22,0.252,0.128,0.038,0,0.28,0.276,0.346,0.689,0.973,1.025,1.531,1.991,2.331,2.781,3.521,4.021,4.491,5.351,6.181,6.601,7.541,8.391,8.721,8.751,8.821,8.381,7.281,6.551,5.791,4.721,4.291,4.291,4.231,4.521,5.421,6.491,7.731,9.761,12.201,9.271,6.481,3.531,-0.049,-4.053,-9.072,-9.051,-9.38,-9.359,unseen
7.0,4.747,4.847,4.647,4.497,4.247,4.277,3.787,3.627,3.727,3.357,2.967,3.087,3.007,2.607,2.797,3.057,2.787,2.807,3.117,2.937,2.607,2.597,2.447,1.877,1.807,1.867,1.607,1.527,1.757,1.797,1.647,1.977,2.167,1.907,1.937,2.077,1.707,1.307,1.327,1.017,0.507,0.467,0.427,0.074,0,0.259,0.193,0.147,0.547,0.827,0.847,1.327,1.917,2.077,2.527,3.207,3.647,3.977,4.757,5.427,5.617,6.247,6.997,6.957,6.867,6.957,6.447,5.507,5.137,4.757,4.067,3.967,4.467,4.767,5.457,6.857,8.477,10.287,13.007,10.397,7.237,3.967,0.326,-4.0,-9.292,-9.999,-10.034,-10.069,-9.425,unseen
50.6,2.569,2.589,2.349,1.969,2.139,2.229,2.039,2.219,2.639,2.789,3.039,3.769,4.459,4.899,5.949,7.089,7.619,8.289,9.139,9.129,8.639,8.389,7.649,6.269,5.509,4.799,3.839,3.179,3.019,2.799,2.539,2.819,3.109,3.019,3.299,3.609,3.419,3.049,2.939,2.469,1.659,1.339,0.949,0.256,0,-0.094,-0.297,-0.486,-0.248,-0.122,-0.175,0.235,0.665,0.889,1.249,1.929,2.349,2.709,3.359,3.969,4.219,4.809,5.469,5.599,5.679,5.849,5.549,4.839,4.519,4.029,3.189,2.709,2.569,2.339,2.269,2.809,3.359,4.019,5.329,6.819,8.509,5.829,3.459,0.851,-2.187,-5.519,-7.682,-9.096,-9.558,unseen
50.6,2.807,2.817,2.637,2.277,2.417,2.577,2.427,2.587,3.027,3.187,3.467,4.227,4.907,5.407,6.567,7.767,8.437,9.237,10.237,10.347,9.937,9.797,8.997,7.627,6.797,6.037,4.987,4.347,4.127,3.857,3.577,3.877,4.117,4.047,4.267,4.537,4.197,3.817,3.597,2.957,2.047,1.578,1.144,0.42,0,-0.109,-0.34,-0.564,-0.41,-0.277,-0.347,-0.084,0.336,0.462,0.731,1.26,1.627,1.877,2.447,2.907,3.037,3.487,4.007,4.107,4.137,4.367,4.167,3.587,3.357,2.957,2.297,2.087,2.027,1.907,1.907,2.417,3.047,3.627,4.897,6.337,7.907,9.857,7.177,4.657,1.887,-1.099,-4.774,-8.813,-8.064,unseen
